Reviewer_Location,American,Review_Text,Prompt,Simplified
United States,1,"Disney is synonymous of magic. I am not particular fond of theme parks or Disneyland, after taken my kids their, now adults, too many times. But I appreciate what the inheritors of Walt Disney vision have been able to achieve. No one can deny the global significance of Disney as a cultural symbol of American talent, creativity and command of the entertainment industry. As expected they have tried to translate that experience into a more local and regional  cultural dialect . That is why we have Disney parks in France, Tokyo, Hong Kong and so on. In the end when you visit those Disney parks in foreign lands you have a kind of split personality experience. You do not really know where you are and what you are watching. If you are from the USA or from a Western country, and traveling with your family, I strongly advise you to avoid Hong Kong Disneyland. Immerse your self in providing them with a real experience of a place that most probably they will not be visiting again soon. Taking them to Disney will just make them yearn for going back home and reduce their interest in experiencing the certainly much more confusing cultural landscape of this strange lands. Going to Disneyland is quick solution to keep the kids happy. But don't be fooled. It will replace the magic of discovery for the conventional and convenient magic they are used to. The problem in the end is that Disneyland is not Disney and its not China.","Simplify ""Disney is synonymous of magic. I am not particular fond of theme parks or Disneyland, after taken my kids their, now adults, too many times. But I appreciate what the inheritors of Walt Disney vision have been able to achieve. No one can deny the global significance of Disney as a cultural symbol of American talent, creativity and command of the entertainment industry. As expected they have tried to translate that experience into a more local and regional  cultural dialect . That is why we have Disney parks in France, Tokyo, Hong Kong and so on. In the end when you visit those Disney parks in foreign lands you have a kind of split personality experience. You do not really know where you are and what you are watching. If you are from the USA or from a Western country, and traveling with your family, I strongly advise you to avoid Hong Kong Disneyland. Immerse your self in providing them with a real experience of a place that most probably they will not be visiting again soon. Taking them to Disney will just make them yearn for going back home and reduce their interest in experiencing the certainly much more confusing cultural landscape of this strange lands. Going to Disneyland is quick solution to keep the kids happy. But don't be fooled. It will replace the magic of discovery for the conventional and convenient magic they are used to. The problem in the end is that Disneyland is not Disney and its not China.""","Disney is known for its magic and is recognized as a cultural symbol of American creativity and entertainment. However, the author is not a fan of theme parks or Disneyland and feels that visiting Disney parks in foreign lands provides a split personality experience as it takes away from the cultural landscape of the location. The author advises visiting a place that provides a real experience instead of relying on Disneyland as a quick solution to keep kids happy, as it replaces the magic of discovery with conventional and convenient magic. The author believes that Disneyland is not a true representation of Disney or the culture of the foreign country."
United States,1,"I had a 24 hour layover and decided to check it out! It is convenient from the airport, and there is also a luggage valet service so you can check your bags before entering the park. The park is rather small, as I have been to Disney World a couple times, it is MUCH smaller! I was able to quickly walk through all of the areas (I skipped it's a small world, been there  done that!) in just 90 minutes!!! I also got there shortly after they opened on a Monday, so it was not super busy which was great. It cost about $70 USD, and if I had been there all day, it would have been a fair value. There were a couple restaurants closed and a couple rides closed, that's why I gave it 4 stars. The rides I decided to go on, I had a mere 5 minute wait, which was great, no need for the Express Pass! Most of the princesses characters had no more then 15 minutes wait time, some I were able to just walk up to and get a photo that quick!! The longest line was at opening for photos with Holiday Mickey and Minnie  I would guess it would have been about an hour. For those who have been to DisneyWorld  the main Castle here is Sleeping Beauty's, so it's MUCH smaller. Also, TomorrowLand is MUCH smaller as well. There is also a Main St USA, so it has a lot of familiarity! Overall it was a great experience, just wish all of the rides had been open!!","Simplify ""I had a 24 hour layover and decided to check it out! It is convenient from the airport, and there is also a luggage valet service so you can check your bags before entering the park. The park is rather small, as I have been to Disney World a couple times, it is MUCH smaller! I was able to quickly walk through all of the areas (I skipped it's a small world, been there  done that!) in just 90 minutes!!! I also got there shortly after they opened on a Monday, so it was not super busy which was great. It cost about $70 USD, and if I had been there all day, it would have been a fair value. There were a couple restaurants closed and a couple rides closed, that's why I gave it 4 stars. The rides I decided to go on, I had a mere 5 minute wait, which was great, no need for the Express Pass! Most of the princesses characters had no more then 15 minutes wait time, some I were able to just walk up to and get a photo that quick!! The longest line was at opening for photos with Holiday Mickey and Minnie  I would guess it would have been about an hour. For those who have been to DisneyWorld  the main Castle here is Sleeping Beauty's, so it's MUCH smaller. Also, TomorrowLand is MUCH smaller as well. There is also a Main St USA, so it has a lot of familiarity! Overall it was a great experience, just wish all of the rides had been open!!""",The reviewer had a 24 hour layover and visited a park that was smaller than Disney World. They walked through all the areas in 90 minutes and it cost $70. It was not busy when they arrived and they had short wait times for rides and character photos. Some restaurants and rides were closed and they gave the park 4 stars because of that. The castle and TomorrowLand were smaller than DisneyWorld but the Main St USA was familiar. The reviewer had a great experience but wished all rides were open.
United States,1,"Just okay. Had fun, but I enjoyed HK other than this attraction. Yep     looong queue. So you better prep up some energy to be ready for this in exchange for 1   3 minutes ride.","Simplify ""Just okay. Had fun, but I enjoyed HK other than this attraction. Yep     looong queue. So you better prep up some energy to be ready for this in exchange for 1   3 minutes ride.""","""The attraction was just okay. Had some fun, but preferred other places in HK. The queue was long, so be prepared for a 13-minute ride."""
United States,1,"Because want to check off on my Disney list, so i went to HKDisney , HK Disney was very small should be the smallest one , but is good for who never had the opportunity go to USA , Japan or Europe . very good for family day out park.","Simplify ""Because want to check off on my Disney list, so i went to HKDisney , HK Disney was very small should be the smallest one , but is good for who never had the opportunity go to USA , Japan or Europe . very good for family day out park.""","""I went to HK Disney to check off my Disney list. Although it's the smallest one, it's still a good option for those who haven't been to Disney in the USA, Japan, or Europe. It's a great family day out park."""
United States,1,We've been to the Cali and Fla locations so heading here you'd find less. It's fun for the kids but for some strange reason the lines beefed up on Tuesday. It was unbearably hot this time of year. The food was so so at the park. The smiles and laughter though we're fantastic. ,"Simplify ""We've been to the Cali and Fla locations so heading here you'd find less. It's fun for the kids but for some strange reason the lines beefed up on Tuesday. It was unbearably hot this time of year. The food was so so at the park. The smiles and laughter though we're fantastic. ""","""We've been to Cali and Fla locations and found less here. It's fun for kids but lines are longer on Tuesdays. It was hot and the food was average. However, the smiles and laughter were fantastic."""
United States,1,"The rides seem shorter than in the US Disneylands and the train is definitely slower, but otherwise it's what you would expect from Disney. Very clean and well produced. The lines are short this time of year because local schools are in session  an excellent time to visit.","Simplify ""The rides seem shorter than in the US Disneylands and the train is definitely slower, but otherwise it's what you would expect from Disney. Very clean and well produced. The lines are short this time of year because local schools are in session  an excellent time to visit.""","""The Disney theme park in Paris is clean and well-produced, with shorter rides and slower trains compared to US Disneylands. Visiting during the school season results in shorter lines."""
United States,1,"We purchased the tickets to Hong Kong Disney Viatour. It is easier than buying them through the Disney website.We took the MTR and transferred to the Disney Line. The Disney experience starts with Disney Line. This train is pretty cool with Mickey shaped windows and hand holds. We can see the excitement in the kids riding this train! There is a little bit of walking from the training station to the park entrance. There were two food trucks on the way to the park entrance so you can stop to eat before or after visiting the park. The park itself is smaller than Disneyland or Disney World. That is a plus because we didn't get as tired going through the park. The Star War tour has been converted to an Iron Man Experience which we dubbed the  Stark Tour.  We always enjoy this ride. There is no Haunted Mansion here, instead they have the Mystic Manor ride. We loved it. The character creation, back stories, and animation is exceptional. This has become my daughter's favorite ride. There are many more of the fun disney rides. They have churros! We watched the parade in the afternoon and later the electric lights parade at night.Disneyland have buses to go to the resort hotels; but it is back where the train stop is; so it is quite a walk to get there. So be sure to plan ahead on the rides and getting to the resorts if you are having lunch there. Overall, a very enjoyable experience! We really liked the new rides. ","Simplify ""We purchased the tickets to Hong Kong Disney Viatour. It is easier than buying them through the Disney website.We took the MTR and transferred to the Disney Line. The Disney experience starts with Disney Line. This train is pretty cool with Mickey shaped windows and hand holds. We can see the excitement in the kids riding this train! There is a little bit of walking from the training station to the park entrance. There were two food trucks on the way to the park entrance so you can stop to eat before or after visiting the park. The park itself is smaller than Disneyland or Disney World. That is a plus because we didn't get as tired going through the park. The Star War tour has been converted to an Iron Man Experience which we dubbed the  Stark Tour.  We always enjoy this ride. There is no Haunted Mansion here, instead they have the Mystic Manor ride. We loved it. The character creation, back stories, and animation is exceptional. This has become my daughter's favorite ride. There are many more of the fun disney rides. They have churros! We watched the parade in the afternoon and later the electric lights parade at night.Disneyland have buses to go to the resort hotels; but it is back where the train stop is; so it is quite a walk to get there. So be sure to plan ahead on the rides and getting to the resorts if you are having lunch there. Overall, a very enjoyable experience! We really liked the new rides. ""","We bought Hong Kong Disney tickets through Viatour, which was easier than the Disney website. We took the MTR and transferred to the Disney Line train, which was cool with Mickey-shaped windows and hand holds. There was a bit of walking from the train station to the park entrance. There were food trucks on the way. The park is smaller than Disneyland or Disney World, but still has great rides like the Stark Tour (formerly Star Wars) and Mystic Manor, which was our daughter's favorite. We also watched the afternoon and night parades. Note that the resort hotels are far from the train station, so plan ahead if you plan to have lunch there. Overall, a great and enjoyable experience with new rides."
United States,1,"In a never ending quest to visit all the Disney parks, we can now cross Hong Kong Disneyland off the list.I had low expectations but Disney absolutely delivers. We visited on a weekday in March   probably a good time to visit I would guess. But I was surprised by how few people were in the park. One ride had a 15 minute wait but virtually everything else was five minutes. I'm sure there are busy times of the year for the park but this certainly was not one of them.Disney does a great job of capturing the spirit of Disney. Once in the park you are captive to their imagery and everything is controlled (nothing left to chance).We LOVED the Mythic Manor ride   went on that twice. There are no  high end  roller coasters or extreme rides (Towner of Terror or Everest or Rockin' Roller Coaster as examples), but the park is very clean and big enough to enjoy a fun day. ","Simplify ""In a never ending quest to visit all the Disney parks, we can now cross Hong Kong Disneyland off the list.I had low expectations but Disney absolutely delivers. We visited on a weekday in March   probably a good time to visit I would guess. But I was surprised by how few people were in the park. One ride had a 15 minute wait but virtually everything else was five minutes. I'm sure there are busy times of the year for the park but this certainly was not one of them.Disney does a great job of capturing the spirit of Disney. Once in the park you are captive to their imagery and everything is controlled (nothing left to chance).We LOVED the Mythic Manor ride   went on that twice. There are no  high end  roller coasters or extreme rides (Towner of Terror or Everest or Rockin' Roller Coaster as examples), but the park is very clean and big enough to enjoy a fun day. ""","The author visited Hong Kong Disneyland and was pleasantly surprised by the lack of crowds and quick wait times. They enjoyed the Mythic Manor ride and appreciated how Disney captures the spirit of the brand. The park may not have high-end roller coasters, but it is clean and offers a fun day out."
United States,1,"I used to have the SoCal passport but when they raised the prices and I realized I could literally fly to Taiwan, Hong Kong, and go to Hong Kong Disneyland and back to LA for less than an annual pass, I decided to go for it. The cost is about $62.50 USD for entrance and the train is very efficient to get there. Very similar to the magic kingdom at home but I would say 1 3 the size at best. We went on a Wednesday and it was completely empty by American standards. They have space mountain, small world, autopia and their own version of the rocket jets. They were constructing an iron man ride to be completed in 2016. Being half Asian, I was excited to see a red bean shaved ice drink at their bakery on Main Street! Delicious! They even had churros at their food stands. Unfortunately no corndogs or dole whip though and their turkey legs were quite small. However if you love mango juice and dried squid you're in for a treat! If in Hong Kong and you love Disneyland like me, I would definitely do it. Also, try the wagyu beef burger at corner cafe, a bit pricey but probably the best burger you'll have from any Disneyland park! ","Simplify ""I used to have the SoCal passport but when they raised the prices and I realized I could literally fly to Taiwan, Hong Kong, and go to Hong Kong Disneyland and back to LA for less than an annual pass, I decided to go for it. The cost is about $62.50 USD for entrance and the train is very efficient to get there. Very similar to the magic kingdom at home but I would say 1 3 the size at best. We went on a Wednesday and it was completely empty by American standards. They have space mountain, small world, autopia and their own version of the rocket jets. They were constructing an iron man ride to be completed in 2016. Being half Asian, I was excited to see a red bean shaved ice drink at their bakery on Main Street! Delicious! They even had churros at their food stands. Unfortunately no corndogs or dole whip though and their turkey legs were quite small. However if you love mango juice and dried squid you're in for a treat! If in Hong Kong and you love Disneyland like me, I would definitely do it. Also, try the wagyu beef burger at corner cafe, a bit pricey but probably the best burger you'll have from any Disneyland park! ""","Visiting Hong Kong Disneyland is a good experience for Disneyland fans, especially those who are half Asian. The park is smaller compared to Magic Kingdom but still has famous attractions like Space Mountain and It's a Small World. The cost to enter is around $62.50 and getting there is easy by train. There's unique food options like red bean shaved ice and dried squid. The best burger can be found at Corner Cafe, but it's a bit expensive."
United States,1,"too small to be a   real disneyland, some good rides, but a lot missing from the US parks,food too expensive, but very clean. train was not working. and the main street USA was very small with a lot of buildings in card board","Simplify ""too small to be a   real disneyland, some good rides, but a lot missing from the US parks,food too expensive, but very clean. train was not working. and the main street USA was very small with a lot of buildings in card board""","The Disneyland is small and lacks features compared to US parks, has good rides but expensive food and is clean. The train was not operational and Main Street USA was small and poorly constructed."
United States,1,"Being from Los Angeles and spending the past 3 years in Orlando, You can say I was raised as Disney kid. Just getting to Disneyland Hong Kong was a nice adventure. The subway MTR ride was so much fun. The park itself like every other Disney park was pristine. We made the decision to arrive early, just before they opened the gates.... and that was the right choice. We were able to visit every attraction ride that we wanted to see without the long lines you get at their counterparts in America....At a price that is about 1 2 as much. The differences in some the attractions were a pleasant surprise to say the least. Space Mountain is a new version and the Jungle Cruise was just amazing fun. The food was also different in a good way as well, not as much as a Carnival type of restaurants. Looking forward to our next trip back to Hong Kong Disneyland and our 1st visit to the new Shanghi park next month..","Simplify ""Being from Los Angeles and spending the past 3 years in Orlando, You can say I was raised as Disney kid. Just getting to Disneyland Hong Kong was a nice adventure. The subway MTR ride was so much fun. The park itself like every other Disney park was pristine. We made the decision to arrive early, just before they opened the gates.... and that was the right choice. We were able to visit every attraction ride that we wanted to see without the long lines you get at their counterparts in America....At a price that is about 1 2 as much. The differences in some the attractions were a pleasant surprise to say the least. Space Mountain is a new version and the Jungle Cruise was just amazing fun. The food was also different in a good way as well, not as much as a Carnival type of restaurants. Looking forward to our next trip back to Hong Kong Disneyland and our 1st visit to the new Shanghi park next month..""","I was raised in Los Angeles and spent 3 years in Orlando, so I'm a Disney kid. My trip to Disneyland Hong Kong was a great adventure. Taking the MTR was fun and the park was clean. We arrived early to avoid long lines and were able to see everything we wanted. The cost was about half of what it is in America. The attractions had some nice differences, like a new version of Space Mountain and a fun Jungle Cruise. The food was also good and different. I'm excited for my next trip to Hong Kong Disneyland and my first visit to the new Shanghai park next month."
United States,1,"I loved, loved, loved Hong Kong Disneyland. Is it better than Anaheim? Of course not, don't be silly. But it was fun comparing the differences and similarities. Just a few tips:  If you are near any MTR stop, getting to the park is easy. The very last transfer is aboard a Disney car, and I loved the little Disney touches on it.   We went on two days, a Saturday (after New Years, last day of their Christmas celebration, so naturally a big day) and on the following Monday. Even on the Saturday the park didn't start to feel crowded until early afternoon. We were able to walk right onto rides all morning, and on most of the day on Monday.  The only two rides that had Fast Passes were Space Mountain and, inconceivably, Winnie The Pooh. They freaking love Winnie The Pooh over here. So if you have kids, make sure you get to that one early. In the afternoons the lines there were longer than anything else we saw in the park.   The live shows were great.  The Golden Mickeys  and  Lion King  are both worth seeing.   The  Stitch  encounter is reminiscent of the one with Crush (the turtle from Finding Nemo) in Anaheim. The show I saw wasn't perhaps quite as successful, but with an international audience you are bound to get hit some language barriers. Still fun.   Mystic Manor is a different sort of take on the Haunted Mansion. The effects are great and it is a lot of fun.   We did the drawing class and drew Olaf. The class is only offered in Chinese, but by just following along we had no problems. I still can't believe how they can make it seem like I can draw things, cause I could never replicate that outside of those classes.   Really the only complaint I had was the food. Theme park food is always going to be expensive, and I know this is in Hong Kong. But the Anaheim park has at least a couple of decently priced options. Everything here is pretty expensive. And perhaps it is my own fault for ordering a cheeseburger in Asia, but it was not very good. (And was one of the cheapest options at something like $14 USD)We stayed for the fireworks, which was pretty crowded. We were dreading going back to the MTR to get back into town thinking it would be overrun, but Disney knows their stuff, and despite the crowds were able to get right on a train. TIP: Make sure you have your ticket purchased already. The lines for the ticket machines themselves weren't completely ridiculous, but you will save yourself time buying them earlier. The park is small, so if you were pressed for time one day is enough if you manage your time well. We enjoyed having the luxury of two days and felt like we got to do absolutely everything we wanted to do, including seeing the stage shows twice. Highly recommended for Disney fans!","Simplify ""I loved, loved, loved Hong Kong Disneyland. Is it better than Anaheim? Of course not, don't be silly. But it was fun comparing the differences and similarities. Just a few tips:  If you are near any MTR stop, getting to the park is easy. The very last transfer is aboard a Disney car, and I loved the little Disney touches on it.   We went on two days, a Saturday (after New Years, last day of their Christmas celebration, so naturally a big day) and on the following Monday. Even on the Saturday the park didn't start to feel crowded until early afternoon. We were able to walk right onto rides all morning, and on most of the day on Monday.  The only two rides that had Fast Passes were Space Mountain and, inconceivably, Winnie The Pooh. They freaking love Winnie The Pooh over here. So if you have kids, make sure you get to that one early. In the afternoons the lines there were longer than anything else we saw in the park.   The live shows were great.  The Golden Mickeys  and  Lion King  are both worth seeing.   The  Stitch  encounter is reminiscent of the one with Crush (the turtle from Finding Nemo) in Anaheim. The show I saw wasn't perhaps quite as successful, but with an international audience you are bound to get hit some language barriers. Still fun.   Mystic Manor is a different sort of take on the Haunted Mansion. The effects are great and it is a lot of fun.   We did the drawing class and drew Olaf. The class is only offered in Chinese, but by just following along we had no problems. I still can't believe how they can make it seem like I can draw things, cause I could never replicate that outside of those classes.   Really the only complaint I had was the food. Theme park food is always going to be expensive, and I know this is in Hong Kong. But the Anaheim park has at least a couple of decently priced options. Everything here is pretty expensive. And perhaps it is my own fault for ordering a cheeseburger in Asia, but it was not very good. (And was one of the cheapest options at something like $14 USD)We stayed for the fireworks, which was pretty crowded. We were dreading going back to the MTR to get back into town thinking it would be overrun, but Disney knows their stuff, and despite the crowds were able to get right on a train. TIP: Make sure you have your ticket purchased already. The lines for the ticket machines themselves weren't completely ridiculous, but you will save yourself time buying them earlier. The park is small, so if you were pressed for time one day is enough if you manage your time well. We enjoyed having the luxury of two days and felt like we got to do absolutely everything we wanted to do, including seeing the stage shows twice. Highly recommended for Disney fans!""","The author loved Hong Kong Disneyland and found it fun to compare it to Anaheim Disneyland. Getting to the park is easy if you are near an MTR stop and the last transfer is aboard a Disney car with Disney touches. The park wasn't crowded until early afternoon and they were able to walk right onto rides. Fast Passes were only needed for Space Mountain and Winnie The Pooh, and the live shows were great. The Stitch encounter is similar to the one in Anaheim and the Mystic Manor is a different version of the Haunted Mansion. The author took a drawing class and drew Olaf. The only complaint was the food, which was expensive. They watched the fireworks and it was crowded but they were able to get on the train easily with pre-purchased tickets. One day is enough if you manage your time well, but they recommend two days for Disney fans."
United States,1,"It is a dissapointment this time in HK..minus the ignorance of the mainland China people. I went there before in 2012, service was great when it was still newly opened. Now, attractions would close without notice and it is the most favorite attraction that were closed. It is not recommended to come in July since it's soo HOTTTT. Food and drink are costly. If you buy the souvenir cup, cost HK88, it cost more for the drinks filled up into the cup. Totally not recommended. Disney characters hard to find. Disney MTR was great. No selfie stick sign allowed when you enter the Front Gate but people still use it inside. Go Figure!!","Simplify ""It is a dissapointment this time in HK..minus the ignorance of the mainland China people. I went there before in 2012, service was great when it was still newly opened. Now, attractions would close without notice and it is the most favorite attraction that were closed. It is not recommended to come in July since it's soo HOTTTT. Food and drink are costly. If you buy the souvenir cup, cost HK88, it cost more for the drinks filled up into the cup. Totally not recommended. Disney characters hard to find. Disney MTR was great. No selfie stick sign allowed when you enter the Front Gate but people still use it inside. Go Figure!!""","The writer had a negative experience in Hong Kong, due to changes since their previous visit in 2012. Attractions were closing without notice, the weather was hot in July, food and drinks were expensive, and Disney characters were hard to find. The Disney MTR was good, but the use of selfie sticks was not allowed at the Front Gate, despite some people still using them inside. Overall, the writer does not recommend visiting Hong Kong."
United States,1,"I've been here several times since they first opened.  My first visit was disappointing as the park was much smaller than all of the other D'lands.  But everything I go, the park seems to have expanded more than the time before!","Simplify ""I've been here several times since they first opened.  My first visit was disappointing as the park was much smaller than all of the other D'lands.  But everything I go, the park seems to have expanded more than the time before!""","I have been to the park several times since it opened and my first visit was disappointing because it was smaller than other D'lands. However, each time I go, the park appears to have expanded."
United States,1,"Spent a few hours at Hong Kong Disneyland. Easy to get to on the MTR. The queues weren't long on this day, which was fabulous. The castle is not open at this time, it's being updated. It's Disney, so of course, everything is pricey. The main street parade was really good.","Simplify ""Spent a few hours at Hong Kong Disneyland. Easy to get to on the MTR. The queues weren't long on this day, which was fabulous. The castle is not open at this time, it's being updated. It's Disney, so of course, everything is pricey. The main street parade was really good.""","Visited Hong Kong Disneyland, easily accessible by MTR, with short lines. Castle closed for updates. Disney prices as expected. Enjoyed the Main Street parade."
United States,1,"Disneyland Hong Kong (a Thursday in June 2017) from the Royal Plaza Hotel in Mongkok was easy to get to by MTR (purchase an Octopus card). It was about a 35min ride. It was about $75 US dollars for 1day admission (tickets purchased at the park). The one day pass is enough to see most of the park. It was a very hot sticky day. I suggest a lot of sunscreen, dri fit clothes, a cooling towel, water, and an umbrella (especially its typhoon season and you never know when it will rain). It says online that a selfie stick is not allowed but we saw many with them. You can bring your own water, but no canned or glass bottles. There is security check. The staff or cast members as they are called, are not so friendly as SoCal Disney and Disneyworld Florida. They have  Western  bathrooms and they have seat covers and toilet paper (if you have ever been around China, you know why I mentioned this). They also take Visa charge cards. It is about a third of the size of Disneyland SoCal. We got there about 10:30am. The park is sectioned off similar to Disneyland SoCal, Tomorrowland, Fantasyland, Adventureland are a few familiar areas. The Disney Characters do not walk around the park. On Main Street, they have a couple of designated areas that they give guest picture opportunities. I don't blame them, who would want to walk around in that costume in weather such as Hong Kong. The Winnie the Pooh ride had a really long line, which is ironic because the Winnie the Pooh ride in California has the shortest line. We decided to skip this ride. Grizzly Gulch seems to be the most thrilling compared to the other rides. Mystic Manor was my favorite ride, but then again I'm not big on rollercoasters. Ironman was a good ride too. The lines for the other rides are not too long, about 30 minutes wait. The shows are great, especially Lion King (A C was heaven). The park seemed to get a little busier at around 5:30pm. We guess the locals are off work. We stayed right before the park closed (10:30am  8pm). The park hours that day was 10 9pm) we didn't want to wait till after the ending parade then we would be with a large crowd on the MTR (watch out for pickpocketers). We had a good time. ","Simplify ""Disneyland Hong Kong (a Thursday in June 2017) from the Royal Plaza Hotel in Mongkok was easy to get to by MTR (purchase an Octopus card). It was about a 35min ride. It was about $75 US dollars for 1day admission (tickets purchased at the park). The one day pass is enough to see most of the park. It was a very hot sticky day. I suggest a lot of sunscreen, dri fit clothes, a cooling towel, water, and an umbrella (especially its typhoon season and you never know when it will rain). It says online that a selfie stick is not allowed but we saw many with them. You can bring your own water, but no canned or glass bottles. There is security check. The staff or cast members as they are called, are not so friendly as SoCal Disney and Disneyworld Florida. They have  Western  bathrooms and they have seat covers and toilet paper (if you have ever been around China, you know why I mentioned this). They also take Visa charge cards. It is about a third of the size of Disneyland SoCal. We got there about 10:30am. The park is sectioned off similar to Disneyland SoCal, Tomorrowland, Fantasyland, Adventureland are a few familiar areas. The Disney Characters do not walk around the park. On Main Street, they have a couple of designated areas that they give guest picture opportunities. I don't blame them, who would want to walk around in that costume in weather such as Hong Kong. The Winnie the Pooh ride had a really long line, which is ironic because the Winnie the Pooh ride in California has the shortest line. We decided to skip this ride. Grizzly Gulch seems to be the most thrilling compared to the other rides. Mystic Manor was my favorite ride, but then again I'm not big on rollercoasters. Ironman was a good ride too. The lines for the other rides are not too long, about 30 minutes wait. The shows are great, especially Lion King (A C was heaven). The park seemed to get a little busier at around 5:30pm. We guess the locals are off work. We stayed right before the park closed (10:30am  8pm). The park hours that day was 10 9pm) we didn't want to wait till after the ending parade then we would be with a large crowd on the MTR (watch out for pickpocketers). We had a good time. ""","Visiting Disneyland Hong Kong from the Royal Plaza Hotel in Mongkok was easy by taking the MTR (using an Octopus card). It took about 35 minutes and admission was around $75. A one day pass is enough to see most of the park, but it is a third of the size of Disneyland SoCal. On a hot and sticky day, it's recommended to bring sunscreen, cool clothing, a towel, water, and an umbrella (especially during typhoon season). Selfie sticks are not allowed but seen frequently, and guests can bring their own water, but not canned or glass bottles. There is security check and western bathrooms are available. The staff are not as friendly as Disneyland SoCal or Disneyworld Florida. The park opens at 10am and closes at 9pm and gets busier at 5:30pm. Popular rides include Mystic Manor, Ironman, and Grizzly Gulch, and the shows, especially Lion King, are great. Lines for rides are around 30 minutes and it's suggested to leave before the end of the park to avoid large crowds on the MTR."
United States,1,The park is great if this is the only amusement park available to you. It is small and the rides are very tame. The park can be done in 3 4 of a day. Disney is always clean and has the best customer service.,"Simplify ""The park is great if this is the only amusement park available to you. It is small and the rides are very tame. The park can be done in 3 4 of a day. Disney is always clean and has the best customer service.""","The park is good if it's the only option, but it's small and not too thrilling. It can be finished in a few hours. Disney is clean and has good customer service."
United States,1,"This Disney Park is smaller than the others around the world, but it   s still a lot of fun! Best food I   ve ever eaten in a theme park too!","Simplify ""This Disney Park is smaller than the others around the world, but it   s still a lot of fun! Best food I   ve ever eaten in a theme park too!""","""Smaller Disney park but still fun with best food at a theme park."""
United States,1,"We have been to Walt DisneyWorld, Disneyland, Disney Paris, Tokyo Disney and when in Hong Kong had to add this park to our list. We were used to the massive crowds, long lines and wait times at each park. With tickets ordered online, we were ready to experience the Hong Kong version. We went on a Tuesday morning and to our surprise there were no lines. The most we waited was ten minutes! The overall park was considerably smaller than the parks in the U.S.It's a Small World ride was a lot better than the rather boring ones in the U.S. The Big Grizzly Mountain Runaway MIne cars had a twist but won't spoil the surprise! We loved the Mystic Manor which was similar to the Haunted Mansion but more interesting. Toy Story Land was great and had cute rides. One of our favorite showcases involved a large book with characters portraying scenes from popular Disney movies. Some of the songs were sung in English or in Chinese. Translations were on screens which was great. The restaurants were much better at other parks. Overall, we had a great time and would recommend if you are a Disney fan.","Simplify ""We have been to Walt DisneyWorld, Disneyland, Disney Paris, Tokyo Disney and when in Hong Kong had to add this park to our list. We were used to the massive crowds, long lines and wait times at each park. With tickets ordered online, we were ready to experience the Hong Kong version. We went on a Tuesday morning and to our surprise there were no lines. The most we waited was ten minutes! The overall park was considerably smaller than the parks in the U.S.It's a Small World ride was a lot better than the rather boring ones in the U.S. The Big Grizzly Mountain Runaway MIne cars had a twist but won't spoil the surprise! We loved the Mystic Manor which was similar to the Haunted Mansion but more interesting. Toy Story Land was great and had cute rides. One of our favorite showcases involved a large book with characters portraying scenes from popular Disney movies. Some of the songs were sung in English or in Chinese. Translations were on screens which was great. The restaurants were much better at other parks. Overall, we had a great time and would recommend if you are a Disney fan.""","The writer has visited multiple Disney theme parks and was used to the crowds and long lines. They were pleasantly surprised to find a smaller park in Hong Kong with minimal wait times on a Tuesday morning. They enjoyed the unique rides and shows, including ""It's a Small World,"" ""Big Grizzly Mountain Runaway Mine Cars,"" ""Mystic Manor,"" and ""Toy Story Land."" They also appreciated the mix of English and Chinese language in the shows and translations provided on screens. Although the restaurants were not as good as at other Disney parks, the writer had a great time and recommends the Hong Kong park to Disney fans."
United States,1,"Really went so I could tick off the final Disney   until shanghai opens in a few yearsV small BUT because newer both the runaway train and jungle cruise have some good twists on the Florida versions 23 dec park was really quiet   no more than 5 min waits, 24 dec much busier but still quiet compared to fla   the longest wait was 40 mins at Winnie the PoohCan recommend but one day is enough ","Simplify ""Really went so I could tick off the final Disney   until shanghai opens in a few yearsV small BUT because newer both the runaway train and jungle cruise have some good twists on the Florida versions 23 dec park was really quiet   no more than 5 min waits, 24 dec much busier but still quiet compared to fla   the longest wait was 40 mins at Winnie the PoohCan recommend but one day is enough ""","Visited Disney on December 23rd and 24th, found it to be less busy than Florida with wait times of up to 40 minutes for Winnie the Pooh. The newer attractions like Runaway Train and Jungle Cruise have unique twists compared to the Florida versions. Recommend visiting for one day only."
